"Gene_ID"	"A._thaliana_best_hit"	"Symbol"	"Description"	"TF"	"Leaf_development"	"logFC.phyB.vs.wt.sen"	"logFC.phyB.vs.wt.rec"	"F"	"PValue"	"fdr.gen"
"BraA08003952"	"AT1G04140"	"AT1G04140"	"Transducin family protein / WD-40 repeat family protein"	"-"	"-"	0.396140936735056	-0.229659126450042	1.87197945146365	0.172994849822181	0.757945044748339
"BraA01000995"	"AT4G17670"	"AT4G17670"	"senescence-associated family protein (DUF581)"	"-"	"-"	-0.278745094961281	-1.14218765068285	1.87250468946147	0.173027682999012	0.757945044748339
"BraA01002467"	"AT2G40290"	"AT2G40290"	"Eukaryotic translation initiation factor 2 subunit 1"	"-"	"-"	-0.410675069226641	0.551889828048874	1.87147064283817	0.173072293966947	0.757945044748339
"BraA07003021"	"AT1G65650"	"UCH2"	"Peptidase C12, ubiquitin carboxyl-terminal hydrolase 1"	"-"	"YES"	-0.307441066569559	-0.0455631145451934	1.8714470471016	0.173075886301601	0.757945044748339
"BraA08004001"	"AT1G02910"	"LPA1"	"tetratricopeptide repeat (TPR)-containing protein"	"-"	"-"	0.463158276762755	-0.284759014592853	1.87091835256298	0.173156398426061	0.757945044748339
"BraA03002961"	"AT4G12610"	"RAP74"	"transcription initiation factor IIF subunit alpha RAP74"	"-"	"-"	-0.0902566107962711	0.334504234840885	1.87087334623671	0.173163254060015	0.757945044748339
"BraA01002990"	"AT1G59750"	"ARF1"	"auxin response factor 1"	"YES"	"YES"	0.304504377917604	-0.436089680491558	1.87080908592062	0.173173043082193	0.757945044748339
"BraA08004013"	"AT1G02610"	"AT1G02610"	"RING/FYVE/PHD zinc finger superfamily protein"	"-"	"-"	0.213221419479886	-2.34668358276977	1.87190786675075	0.17317375184107	0.757945044748339
"BraA03006037"	"AT4G31210"	"AT4G31210"	"DNA topoisomerase, type IA, core"	"-"	"-"	-0.958919268106111	1.36949838947057	1.87157772271137	0.173223995497314	0.757945044748339
"BraA05002925"	"AT3G53670"	"AT3G53670"	"hypothetical protein"	"-"	"-"	0.604014730737755	-0.417751518367451	1.87043883312888	0.173229456689217	0.757945044748339
"BraA06002944"	"AT5G61920"	"AT5G61920"	"FLX-like protein"	"-"	"-"	-0.544408125199784	0.388469974124028	1.87028224721476	0.173253320852632	0.757945044748339
"BraA09004896"	"AT3G55250"	"PDE329"	"calcium homeostasis regulator"	"-"	"-"	0.399567656549424	-0.0407281417816506	1.87022939939869	0.173261375814695	0.757945044748339
"BraA03001111"	"AT5G22920"	"AT5G22920"	"CHY-type/CTCHY-type/RING-type Zinc finger protein"	"-"	"-"	1.25994939072142	-0.610073179629507	1.87102398676551	0.173308302099315	0.757971054364053
"BraA09006683"	"AT1G07615"	"AT1G07615"	"GTP-binding protein Obg/CgtA"	"-"	"-"	-0.387829006802496	1.04602291009552	1.8689916847689	0.17345014085634	0.757971054364053
"BraA05004098"	"AT3G09840"	"CDC48"	"cell division cycle 48"	"-"	"-"	0.290903398228593	-0.289083463937605	1.86890304153598	0.173463668386691	0.757971054364053
"BraA06004622"	"AT5G47240"	"NUDT8"	"nudix hydrolase homolog 8"	"-"	"-"	0.768537622670732	-1.31078919547039	1.8698778624052	0.173482940165214	0.757971054364053
"BraA03005485"	"AT4G23810"	"WRKY53"	"WRKY family transcription factor"	"YES"	"YES"	-2.07388662172233	3.72896168893957	1.8694824432246	0.173543235088138	0.757971054364053
"BraA07001400"	"AT1G23090"	"AST91"	"sulfate transporter 91"	"-"	"-"	0.624704609889477	-0.251091013306383	1.86751102074305	0.17367624830994	0.757971054364053
"BraA01004423"	"AT3G08910"	"AT3G08910"	"DNAJ heat shock family protein"	"-"	"-"	-0.355945092985455	0.638485681423968	1.8673435535105	0.173701841597123	0.757971054364053
"BraA06004979"	"AT4G38960"	"BBX19"	"B-box type zinc finger family protein"	"YES"	"-"	-0.607400448885994	0.721260955672139	1.8673001295045	0.173708478559432	0.757971054364053
"BraA10002206"	"AT5G14760"	"AO"	"L-aspartate oxidase"	"-"	"-"	-0.253368277161518	0.783050006669901	1.86819939672662	0.173721596111862	0.757971054364053
"BraA08004009"	"AT1G02780"	"emb2386"	"Ribosomal protein L19e family protein"	"-"	"-"	-0.488718204099454	0.394132093271557	1.86700993609168	0.173752838955978	0.757971054364053
"BraA04002663"	"AT2G36810"	"AT2G36810"	"ARM repeat superfamily protein"	"-"	"-"	0.410645869322389	-0.283072013599003	1.86647892476004	0.173834043445366	0.757971054364053
"BraA09001964"	"AT1G43710"	"EMB1075"	"Pyridoxal phosphate (PLP)-dependent transferases superfamily protein"	"-"	"-"	1.43219330719295	-1.52287006520338	1.86718225645797	0.173894422200493	0.757971054364053
"BraA09000735"	"AT5G61170"	"AT5G61170"	"Ribosomal protein S19e family protein"	"-"	"-"	-0.694350076994125	1.1557749977459	1.86709193093632	0.173908228450955	0.757971054364053
"BraA09001116"	"AT2G30575"	"LGT5"	"los glycosyltransferase 5"	"-"	"-"	0.41530537983977	-0.460302630617343	1.86579476176334	0.173938728576214	0.757971054364053
"BraA08000445"	"AT3G62210"	"EDA32"	"Putative endonuclease or glycosyl hydrolase"	"-"	"-"	0.14942621346169	-0.801636315370246	1.86574664738491	0.173960078320023	0.757971054364053
"BraA02001186"	"AT5G59610"	"AT5G59610"	"Chaperone DnaJ-domain superfamily protein"	"-"	"-"	-0.695256188751245	0.348046963942731	1.86528469255989	0.174016819290999	0.757971054364053
"BraA07002808"	"AT1G71190"	"SAG18"	"senescence associated gene 18"	"-"	"YES"	0.320055027744657	-0.564473824283651	1.86525377346621	0.17402155416013	0.757971054364053
"BraA09006023"	"AT1G19020"	"AT1G19020"	"CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase"	"-"	"-"	-4.03955773545601	5.49726503923671	1.90164618257788	0.174033155597342	0.757971054364053
"BraA09006224"	"AT2G38800"	"AT2G38800"	"Plant calmodulin-binding protein-like protein"	"-"	"-"	-1.10025623547064	0.361600456075004	1.86508948952181	0.174046714492575	0.757971054364053
"BraA08001055"	"AT5G40160"	"EMB506"	"Ankyrin repeat family protein"	"-"	"-"	-1.02559912136659	1.36822270144474	1.86592253490756	0.174087076859139	0.757971054364053
"BraA01000856"	"AT3G17250"	"AT3G17250"	"Protein phosphatase 2C family protein"	"-"	"-"	0.0438934695787367	1.69589443095085	1.8647101548935	0.174104825074099	0.757971054364053
"BraA06002138"	"AT1G19715"	"AT1G19715"	"Mannose-binding lectin superfamily protein"	"-"	"-"	0.812711362966804	-0.500705558399646	1.86521875066301	0.174194809400589	0.757971054364053
"BraA08002512"	"AT4G38770"	"PRP4"	"proline-rich protein 4"	"-"	"-"	-1.24470828254421	1.27479747665366	1.86498689929292	0.174230315976652	0.757971054364053
"BraA09002185"	"AT5G44710"	"AT5G44710"	"37S ribosomal protein S27"	"-"	"-"	-0.804292591796204	0.629449250540127	1.86385415104543	0.174236033518952	0.757971054364053
"BraA03001103"	"AT5G22740"	"CSLA02"	"cellulose synthase-like A02"	"-"	"-"	-1.30898269707674	0.133797750282213	1.86491558084631	0.174241239510092	0.757971054364053
"BraA01000227"	"AT4G36660"	"AT4G36660"	"polyol transporter, putative (DUF1195)"	"-"	"-"	0.0953895290061907	-0.652390009801877	1.8636341634774	0.174269770394435	0.757971054364053
"BraA04002435"	"AT2G33380"	"RD20"	"Caleosin-related family protein"	"-"	"YES"	-1.12424393779545	-0.13833205599719	1.86453194330514	0.174300012207153	0.757971054364053
"BraA09001934"	"AT1G11910"	"APA1"	"aspartic proteinase A1"	"-"	"-"	0.664602421590196	-0.326697258487356	1.86331881660399	0.174318143618862	0.757971054364053
"BraA09000273"	"AT4G03420"	"AT4G03420"	"hypothetical protein (DUF789)"	"-"	"-"	0.0767665075802659	0.896575218074164	1.86409129614794	0.174367544959867	0.757971054364053
"BraA03001585"	"AT5G52120"	"PP2-A14"	"phloem protein 2-A14"	"-"	"-"	1.23528695576487	-1.2024719139582	1.86408412560754	0.174368644135662	0.757971054364053
"BraA09006897"	"AT1G03860"	"PHB2"	"prohibitin 2"	"-"	"-"	-0.641717759906036	0.463993747937634	1.86285516395957	0.174389292653652	0.757971054364053
"BraA09006129"	"AT1G17140"	"ICR1"	"interactor of constitutive active rops 1"	"-"	"-"	-0.539180751793575	0.508457544354471	1.86280581610198	0.174396867080614	0.757971054364053
"BraA07002593"	"AT1G76200"	"AT1G76200"	"NADH dehydrogenase ubiquinone 1 beta subcomplex subunit"	"-"	"-"	0.142776918704602	0.290667139706653	1.86260219619781	0.174428124533893	0.757971054364053
"BraA06003670"	"AT5G24930"	"COL4"	"zinc finger CONSTANS-like protein"	"YES"	"YES"	0.578503968268549	-0.0338067293788974	1.86193417177547	0.174530714404092	0.757971054364053
"BraA09007019"	"AT1G01920"	"AT1G01920"	"SET domain-containing protein"	"-"	"-"	0.506331126856097	-0.594202917385388	1.86187260844253	0.174540172068425	0.757971054364053
"BraA01000185"	"AT4G36920"	"AP2"	"Integrase-type DNA-binding superfamily protein"	"YES"	"YES"	-0.470505188267934	0.66566600515712	1.86161934317819	0.174579085719118	0.757971054364053
"BraA02001330"	"AT5G57370"	"AT5G57370"	"U4/U6.U5 small nuclear ribonucleoprotein"	"-"	"-"	0.425974232449988	-0.90328492821667	1.86136424721147	0.174618290064572	0.757971054364053
"BraA08001232"	"AT1G15930"	"AT1G15930"	"Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein"	"-"	"-"	-0.695912570370496	-0.928190354686023	1.86124613385096	0.174636445479955	0.757971054364053
"BraA02000567"	"AT5G14030"	"AT5G14030"	"translocon-associated protein beta (TRAPB) family protein"	"-"	"-"	-0.541048246670638	0.352787613918612	1.86120859271138	0.174642216419729	0.757971054364053
"BraA05002275"	"AT4G09800"	"RPS18C"	"S18 ribosomal protein"	"-"	"-"	-1.0855843695614	1.1753975716222	1.86224756096737	0.174650417206917	0.757971054364053
"BraA08000431"	"AT1G48380"	"RHL1"	"root hair initiation protein root hairless 1 (RHL1)"	"-"	"YES"	0.4519105310369	-0.153554655999548	1.86002713288759	0.174823938671651	0.758358620351617
"BraA06001548"	"AT3G04120"	"GAPC1"	"glyceraldehyde-3-phosphate dehydrogenase C subunit 1"	"-"	"YES"	0.495193536642688	-0.32913589462242	1.85989156773067	0.174844803142024	0.758358620351617
"BraA10002688"	"AT5G06470"	"AT5G06470"	"Glutaredoxin family protein"	"-"	"-"	-0.359383935896678	-0.751942037033811	1.85974903706783	0.17486674253639	0.758358620351617
"BraA02000910"	"AT5G19570"	"AT5G19570"	"transmembrane protein"	"-"	"-"	-0.69640170245069	0.711398435324803	1.85928441136974	0.174938281741147	0.758358620351617
"BraA05002850"	"AT5G41860"	"AT5G41860"	"transmembrane protein"	"-"	"-"	-0.648890295390748	-0.44041728433851	1.86034921566086	0.174942182854794	0.758358620351617
"BraA04002664"	"AT2G36830"	"GAMMA-TIP"	"gamma tonoplast intrinsic protein"	"-"	"-"	-0.7160325327623	0.950614811149813	1.86031601707827	0.174947289955665	0.758358620351617
"BraA05000708"	"AT2G45950"	"SK20"	"SKP1-like 20"	"-"	"-"	-0.737487147325091	0.536310550246879	1.8583348391963	0.17508458667828	0.758705609092937
"BraA10001619"	"AT3G28030"	"UVH3"	"5'-3' exonuclease family protein"	"-"	"-"	0.485646678821511	-0.4931271890183	1.8580808283991	0.175123745541822	0.758705609092937
"BraA04002411"	"AT2G46070"	"MPK12"	"mitogen-activated protein kinase 12"	"-"	"-"	0.831985350037016	-0.18167567477384	1.85803267391632	0.175131170202557	0.758705609092937
"BraA10002320"	"AT5G13180"	"NAC083"	"NAC domain containing protein 83"	"YES"	"YES"	0.73140037921554	-0.39723137617886	1.85831063090815	0.175219345159945	0.758937614157509
"BraA07003410"	"AT1G70780"	"AT1G70780"	"hypothetical protein"	"-"	"-"	-1.68498232487809	0.705268170921092	1.85806916193099	0.175293307047438	0.758939303922169
"BraA06003719"	"AT5G25540"	"CID6"	"CTC-interacting domain 6"	"-"	"-"	0.381518037403646	-0.577461844336191	1.85685482262165	0.175312881489769	0.758939303922169
"BraA06004641"	"AT5G47030"	"AT5G47030"	"ATPase, F1 complex, delta/epsilon subunit"	"-"	"-"	-0.28497353992921	-0.115100364538695	1.85678538639496	0.175323599975451	0.758939303922169
"BraA05001881"	"AT1G51690"	"B ALPHA"	"protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform"	"-"	"-"	0.427694991172776	-0.314725831664192	1.85575725548885	0.175482389169974	0.759250137138328
"BraA03002892"	"AT4G10840"	"KLCR1"	"Tetratricopeptide repeat (TPR)-like superfamily protein"	"-"	"-"	0.360746053588989	-0.0601242176231205	1.85543960718366	0.175531479413694	0.759250137138328
"BraA05000425"	"AT2G42920"	"AT2G42920"	"Pentatricopeptide repeat (PPR-like) superfamily protein"	"-"	"-"	0.299744757719926	0.223016316071133	1.85537731192067	0.175541108423475	0.759250137138328
"BraA08000154"	"AT1G53460"	"AT1G53460"	"craniofacial development protein"	"-"	"-"	-0.850134795970391	0.673441737519589	1.85508262927356	0.175586665349984	0.759250137138328
"BraA02003820"	"AT3G29240"	"AT3G29240"	"PPR containing protein (DUF179)"	"-"	"-"	1.59821802528447	-1.74253073943523	1.85602095648347	0.175609372276266	0.759250137138328
"BraA09006232"	"AT1G14980"	"CPN10"	"chaperonin 10"	"-"	"-"	-0.884799307998545	0.606953108291118	1.85507002942023	0.175614406911455	0.759250137138328
"BraA09003371"	"AT1G33340"	"AT1G33340"	"ENTH/ANTH/VHS superfamily protein"	"-"	"-"	2.81063035607663	-2.10497710344069	1.87058971929571	0.175637856184867	0.759250137138328
"BraA01001202"	"AT4G19990"	"FRS1"	"FAR1-related sequence 1"	"YES"	"-"	0.0923277520125234	0.317453256279595	1.8539250171796	0.175765751062029	0.759653199730036
"BraA01004147"	"AT3G13224"	"AT3G13224"	"RNA-binding (RRM/RBD/RNP motifs) family protein"	"-"	"-"	0.35709014732502	-0.448969564539153	1.85333758345391	0.175856703603469	0.759896471455086
"BraA02003918"	"AT5G48760"	"AT5G48760"	"Ribosomal protein L13 family protein"	"-"	"-"	-0.980586246200753	0.716088061429274	1.85410851015586	0.175905040550732	0.759952654468267
"BraA02003842"	"AT3G30180"	"BR6OX2"	"brassinosteroid-6-oxidase 2"	"-"	"-"	-0.463852298856654	1.16442609172612	1.85369919553635	0.175939041167212	0.759952654468267
"BraA07001381"	"AT1G23410"	"AT1G23410"	"Ribosomal protein S27a / Ubiquitin family protein"	"-"	"-"	-0.886324381966292	1.29500579068629	1.85358466185367	0.175986121842047	0.760006260224489
"BraA04002307"	"AT2G31510"	"ARI7"	"IBR domain-containing protein"	"-"	"-"	0.263015769268944	-0.318341597901702	1.85194749797102	0.176072132186031	0.760106945425314
"BraA01000810"	"AT4G30200"	"VEL1"	"vernalization5/VIN3-like protein"	"-"	"-"	0.546707189013078	-0.423310724611185	1.85157745030753	0.176129528061898	0.760106945425314
"BraA09002139"	"AT5G44130"	"FLA13"	"FASCICLIN-like arabinogalactan protein 13 precursor"	"-"	"-"	-0.781487813640569	1.42051349316929	1.85252449347205	0.176150337624493	0.760106945425314
"BraA05003392"	"AT3G17740"	"AT3G17740"	"hypothetical protein"	"-"	"-"	0.224584861341334	0.133707596625137	1.85110963629555	0.176202116627047	0.760106945425314
"BraA07002852"	"AT1G69910"	"AT1G69910"	"Protein kinase superfamily protein"	"-"	"-"	0.866829236358831	-0.229635984396478	1.85194571945394	0.176214073563396	0.760106945425314
"BraA08001014"	"AT5G40640"	"AT5G40640"	"transmembrane protein"	"-"	"-"	-0.373285172700926	-0.356574311939957	1.85101061540268	0.176217485363416	0.760106945425314
"BraA03002147"	"AT2G38750"	"ANNAT4"	"annexin 4"	"-"	"-"	-1.9123968682441	0.598165045069305	1.85155203947063	0.17630111149003	0.760318053309647
"BraA09004765"	"AT3G53800"	"Fes1B"	"Fes1B"	"-"	"-"	0.566424814584211	-0.888340480525764	1.85072847995089	0.176428908423787	0.760354671286862
"BraA09000504"	"AT5G30510"	"RPS1"	"ribosomal protein S1"	"-"	"YES"	0.566825389131147	-0.164504895812279	1.84940510252535	0.176466873058416	0.760354671286862
"BraA09000280"	"AT4G03550"	"GSL05"	"glucan synthase-like 5"	"-"	"YES"	0.174865995371363	0.152342061295346	1.84937448630239	0.176471632419267	0.760354671286862
"BraA09006524"	"AT1G11000"	"MLO4"	"Seven transmembrane MLO family protein"	"-"	"-"	-0.958610642827132	0.669399874369485	1.84900779221709	0.176529649856392	0.760354671286862
"BraA04000201"	"AT3G60245"	"AT3G60245"	"Zinc-binding ribosomal protein family protein"	"-"	"-"	-0.626103778513068	0.905692497314443	1.84995243349107	0.176529732917474	0.760354671286862
"BraA10000633"	"AT1G47655"	"AT1G47655"	"Dof-type zinc finger DNA-binding family protein"	"YES"	"-"	-1.14074682396592	0.979630681375474	1.84896910418162	0.176534662971617	0.760354671286862
"BraA06001977"	"AT1G18070"	"AT1G18070"	"Translation elongation factor EF1A/initiation factor IF2gamma family protein"	"-"	"-"	-0.360612537818158	0.317857624554882	1.84885502201496	0.176552405312263	0.760354671286862
"BraA09000619"	"AT5G25760"	"PEX4"	"peroxin4"	"-"	"-"	-0.353807869358851	-0.201579093840799	1.84794387203226	0.176694178301601	0.760815769504892
"BraA01003247"	"AT3G23820"	"GAE6"	"UDP-D-glucuronate 4-epimerase 6"	"-"	"-"	-0.590127620182718	0.578940003410054	1.84691107056625	0.176855027739331	0.760921159933878
"BraA01001601"	"AT4G24330"	"AT4G24330"	"hypothetical protein (DUF1682)"	"-"	"-"	0.361717307489526	-0.0922774950346218	1.84685519505349	0.176863734321618	0.760921159933878
"BraA03004833"	"AT3G51030"	"TRX1"	"thioredoxin H-type 1"	"-"	"-"	-1.57261748085931	1.21890221956779	1.84679457607228	0.176873180556434	0.760921159933878
"BraA10003087"	"AT3G09630"	"AT3G09630"	"Ribosomal protein L4/L1 family"	"-"	"YES"	-0.473364218743874	1.01419270822688	1.84779075764842	0.176885584227259	0.760921159933878
"BraA01004703"	"AT3G02890"	"AT3G02890"	"RING/FYVE/PHD zinc finger superfamily protein"	"-"	"-"	0.310187058174146	-0.0699585506430195	1.84658022145612	0.176906587704239	0.760921159933878
"BraA09005300"	"AT3G60080"	"AT3G60080"	"RING/U-box superfamily protein"	"-"	"-"	-0.753728090122147	0.674329655979027	1.84646738761008	0.176956655241091	0.760921159933878
"BraA07002670"	"AT1G74420"	"FUT3"	"fucosyltransferase 3"	"-"	"-"	0.257561430296291	-0.729958277964001	1.84600084001433	0.176996918139606	0.760921159933878
"BraA03000360"	"AT5G08280"	"HEMC"	"hydroxymethylbilane synthase"	"-"	"YES"	0.869226544591105	-0.742471322216041	1.84689300307296	0.177025395359973	0.760921159933878
"BraA01000087"	"AT4G39880"	"AT4G39880"	"Ribosomal protein L23/L15e family protein"	"-"	"-"	-0.561611852035134	0.720209021217151	1.84674498199828	0.177031062253674	0.760921159933878
"BraA03001451"	"AT5G54580"	"AT5G54580"	"RNA-binding (RRM/RBD/RNP motifs) family protein"	"-"	"-"	-0.731268062677034	1.03014633255582	1.8453310999573	0.177184464694691	0.761252898552902
"BraA03001288"	"AT5G57630"	"CIPK21"	"CBL-interacting protein kinase 21"	"-"	"-"	0.744434439572671	-1.62916965786039	1.84564146449985	0.177220500825483	0.761252898552902
"BraA07000659"	"AT3G13677"	"AT3G13677"	"hypothetical protein"	"-"	"-"	-0.387367317142662	-0.136370811291682	1.84454867916835	0.177223539784399	0.761252898552902
"BraA10002679"	"AT5G06360"	"AT5G06360"	"Ribosomal protein S8e family protein"	"-"	"-"	-1.09790070227657	1.23082625641327	1.84547062792262	0.177247150869669	0.761252898552902
"BraA05004079"	"AT3G10020"	"AT3G10020"	"plant/protein"	"-"	"-"	1.01316185542368	-1.03549712855888	1.84495607372996	0.17732744593559	0.76144856853165
"BraA06002931"	"AT5G61810"	"APC1"	"Mitochondrial substrate carrier family protein"	"-"	"-"	0.195589569101036	-0.402400157541723	1.84326395501301	0.177424291154947	0.761715214729259
"BraA09006432"	"AT1G12310"	"AT1G12310"	"Calcium-binding EF-hand family protein"	"-"	"-"	-0.71983244459822	-0.178343813809388	1.84267809790119	0.177515918358733	0.761959358986055
"BraA10001959"	"AT5G18020"	"SAUR20"	"SAUR-like auxin-responsive protein family"	"-"	"YES"	-1.4807479354284	0.700836159512288	1.84257219113024	0.177586509017666	0.762062588766425
"BraA03001027"	"AT5G20540"	"BRXL4"	"BREVIS RADIX-like 4"	"-"	"-"	-0.564375614251282	0.0921441915314553	1.84206864679049	0.177611289519138	0.762062588766425
"BraA01002935"	"AT1G58080"	"ATP-PRT1"	"ATP phosphoribosyl transferase 1"	"-"	"-"	0.728784779320889	0.107364395649166	1.84258477328856	0.177697987309081	0.762062588766425
"BraA02003951"	"AT5G49360"	"BXL1"	"beta-xylosidase 1"	"-"	"-"	1.37517511734916	-0.558898426051048	1.84240455600744	0.177726182184685	0.762062588766425
"BraA01000791"	"AT4G30450"	"AT4G30450"	"glycine-rich protein"	"-"	"-"	0.202234515046108	-1.65994519359917	1.84128652727814	0.177747088973012	0.762062588766425
"BraA03003532"	"AT3G07080"	"AT3G07080"	"EamA-like transporter family"	"-"	"-"	-0.369409236194708	-0.253874990333369	1.84090095575549	0.177794171587739	0.762062588766425
